web-scraper-order,web-scraper-start-url,handle,name,content,replies,retweets,favorites,unix_timestamp,published_date,url,
"1556485398-7785","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@createand_co","Create&  👋","Come join us & the @UnleadedDC #communtiy this Thurs., 5/3 @ 6:30pm for a #designsprint for Giffords, an organization addressing the gun violence epidemic that was co-founded by former Rep. Gabby Giffords. Details & RSVP: https://www.meetup.com/UnleadedDC/events/250121188/ … See you @WeWorkDC! #guncontrol https://twitter.com/unleadeddc/status/991051750722371585 …","","2","4","1525133207000","5:06 PM - 30 Apr 2018","/createand_co/status/991106625023946752","null"
"1556485398-7460","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@WashTimes","The Washington Times","You won’t find actor Joe Mantegna jumping on the Hollywood bandwagon demanding new firearm restrictions and demeaning the National Rifle Association. A nearly lifelong shooting enthusiast, he is aware and wary of the extremes in the gun control debate. http://www.washingtontimes.com/news/2018/may/6/joe-mantegna-says-second-amendment-makes-perfect-s/ …pic.twitter.com/FoA8WYaZ8Y","1","17","39","1525642638000","2:37 PM - 6 May 2018","/WashTimes/status/993243333710491648","null"
"1556485398-7709","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@blkgunsmattr","Black Guns Matter","ALL gun control is racist.","13","52","194","1525298834000","3:07 PM - 2 May 2018","/blkgunsmattr/status/991801313116786689","null"
"1556485398-7488","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@LibertyHangout","Liberty Hangout","In retrospect, communist China, the Soviet Union, and Nazi Germany marked the end of the gun control debate. Once tyrants started mass murdering peoole after taking their guns, it was over. https://twitter.com/DPJHodges/status/611943312401002496 …","1","22","54","1525611821000","6:03 AM - 6 May 2018","/LibertyHangout/status/993114074820042752","null"
"1556485398-7366","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@NewsandGuts","NewsandGuts","After saying it would no longer back manufacturers of military-style weapons for civilian use, Bank of America is loaning Remington $43 million. The company makes assault weapons, one of which was used in Newtown. https://www.newsandguts.com/link/reuters-bank-americas-loan-remington-tests-firearms-pledge/ … #GunControl","6","64","64","1525802706000","11:05 AM - 8 May 2018","/NewsandGuts/status/993914705306619905","null"
"1556485398-7756","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@Darren_Mooney","Darren Mooney","#NowWatching Captain America: Civil War. Or Avengers 2.5.

Or “what if we made a movie about gun control, but our lead really, really loved this one gun?” pic.twitter.com/zAvcysKXZQ","5","11","48","1525205753000","1:15 PM - 1 May 2018","/Darren_Mooney/status/991410904263790593","null"
"1556485398-7675","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@business","Bloomberg","After dropping assault rifles, Dick's Sporting Goods starts lobbying for gun control https://bloom.bg/2FEBRbg pic.twitter.com/WVSE7Q1r9J","22","64","177","1525370120000","10:55 AM - 3 May 2018","/business/status/992100307390910464","null"
"1556485398-7657","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@ColumbiaBugle","The Columbia Bugle  🇺🇸","Except you left off the #3 on your plan for gun control, Congressman. I've included your little editorial below for reference. You know, the part where you say ""go after resisters"" in the title? Stop trying to gaslight us. #2A #NRA #November6 #MAGA
https://www.usatoday.com/story/opinion/2018/05/03/ban-assault-weapons-buy-them-back-prosecute-offenders-column/570590002/ …https://twitter.com/repswalwell/status/992171307000254464 …","","13","31","1525396186000","6:09 PM - 3 May 2018","/ColumbiaBugle/status/992209638945894401","null"
"1556485398-7645","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@StevStiffler","Steve Stifler","A birth control pill for men.. It makes more sense to pull the bullets out of a gun than to wear a bulletproof vest.","1","25","138","1525409703000","9:55 PM - 3 May 2018","/StevStiffler/status/992266331964686336","null"
"1556485398-7409","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@PeterSweden7","PeterSweden","""Gun-free"" Britain has 4 shootings in just 48 hours in London.

Gun control doesn't work.

http://www.breitbart.com/london/2018/05/07/gun-free-uk-four-shootings-48-hours-khans-london/ …","38","217","348","1525729736000","2:48 PM - 7 May 2018","/PeterSweden7/status/993608647996510208","null"
"1556485398-7791","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@markfowser","Mark Fowser","""A day 5 years in the making..."" #NetDe #GunControl https://twitter.com/WDEL/status/991103769977946114 …","","","","1525132953000","5:02 PM - 30 Apr 2018","/markfowser/status/991105558760615936","null"
"1556485398-7639","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@Thomas1774Paine","Mike 'Thomas Paine' Moore","Report about Dick’s Sporting Goods going ‘all-in on gun control’ sends heads to desks http://ow.ly/NN4R30jPgqp","19","47","52","1525432204000","4:10 AM - 4 May 2018","/Thomas1774Paine/status/992360707336306688","null"
"1556485398-7729","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@RickS0222","Mav'Rick'  #MAGA","Jim, what about the citizens of this country, the homeless Vets,jobless Americans, rise in healthcare costs,crime in inner cities(don't give me that BS about gun control),what about a better future 4 our citizens and their children.Your hunger for future votes cloud ur judgement.","5","42","57","1525273114000","7:58 AM - 2 May 2018","/RickS0222/status/991693434682593282","null"
"1556485398-7541","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@StephenGutowski","Stephen Gutowski","There are about 200 people at the gun control rally protesting the NRA Annual Meeting which has about 80,000 attendees.","13","71","196","1525533887000","8:24 AM - 5 May 2018","/StephenGutowski/status/992787197635055622","null"
"1556485398-7323","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@PhxKen","Phx Ken","HERE'S A LIST OF AMERICA'S DEADLIEST CITIES. WE DON'T NEED GUN CONTROL WE NEED DEMOCRAT CONTROL! pic.twitter.com/eQr94ridhA","2","35","39","1525905479000","3:37 PM - 9 May 2018","/PhxKen/status/994345765379104768","null"
"1556485398-7379","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@NoMoSocialism75","I, Voluntaryist 🦊#TeamLiberty #RebelScum","I'm sorry redstate, but you're going to have to actually quote his words. Hawley own public statements regarding Federal gun control regulations & gov't involvement in drug monitoring show he's just a male McCaskill with an R.

https://www.news-leader.com/story/news/politics/2018/02/27/josh-hawley-files-office-supports-president-trumps-gun-control-ideas/377498002/ …","1","5","23","1525783654000","5:47 AM - 8 May 2018","/NoMoSocialism75/status/993834794017591296","null"
"1556485398-7715","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@NPRinskeep","Steve Inskeep","You know those stories that say “X favors gun control but travels with armed guards!!!!” Well, this story is the mirror image of that story. 
 https://www.washingtontimes.com/news/2018/apr/30/nra-meeting-no-guns-allowed-when-donald-trump-mike/ …","9","81","291","1525291562000","1:06 PM - 2 May 2018","/NPRinskeep/status/991770812788207616","null"
"1556485398-7530","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@Reuters","Reuters Top News","Protests staged for gun control, gun rights outside NRA meeting https://reut.rs/2rmRqz7","15","50","115","1525546127000","11:48 AM - 5 May 2018","/Reuters/status/992838535358054401","null"
"1556485398-7534","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@yesnicksearcy","Nick Searcy, INTERNATIONAL FILM & TELEVISION STAR","Wait, a gun control leftist would lie? Shocking. https://twitter.com/dloesch/status/992801754784980997 …","6","33","313","1525542926000","10:55 AM - 5 May 2018","/yesnicksearcy/status/992825107969011712","null"
"1556485398-7510","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@kylegriffin1","Kyle Griffin","Trump said reports of stabbings in London showed that gun control isn't effective at preventing violence, sparking outrage abroad.

""To suggest guns are part of the solution is ridiculous. Gunshot wounds are at least twice as lethal as knife injuries."" https://on.msnbc.com/2KDOfMh","179","1.0K","2.1K","1525568729000","6:05 PM - 5 May 2018","/kylegriffin1/status/992933335373631488","null"
"1556485398-7417","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@AOC","Alexandria Ocasio-Cortez","The best ways elected officials can #ThankATeacher:

- PAY THEM MORE
- Fund schools properly
- Pass gun control
- Care about inequalities impacting students, that‘s carried into the classroom
- Let them unionize","10","197","530","1525716866000","11:14 AM - 7 May 2018","/AOC/status/993554666733690881","null"
"1556485398-7652","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@JenVannoyTN","Jennifer Vannoy for the People","We have a responsibility to make sensible gun control a reality. We owe it to our neighbors, our children, and ourselves. We deserve to feel safe in our community, and sadly, that will not be the case until we work together and make it so.","","15","32","1525399698000","7:08 PM - 3 May 2018","/JenVannoyTN/status/992224366850174976","null"
"1556485398-7733","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@Doc_0","John Hayward","5 Democrat political nightmares:

1. Pushback against gun control

2. Rising prosperity strengthening middle class

3. War between factions on the Left

4. Black voters becoming more independent

5. Shutdown of money-laundering operations like union dues and CFPB","3","22","42","1525266533000","6:08 AM - 2 May 2018","/Doc_0/status/991665831603068933","null"
"1556485398-7764","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@LoganJ1776","Old Man","Gun control is nothing more than the stripping of rights and redistribution of guns from civilians to a government that can neither guarantee your saftey or your freedoms. Don't let anyone else tell you any different","","12","66","1525190641000","9:04 AM - 1 May 2018","/LoganJ1776/status/991347517999800320","null"
"1556485398-7443","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@HandofGOD7","Hand of GOD","“Look, when I said ‘London is one of the safest cities in the world’ I was talking about mean tweets

You’ll be safe from those. I’ve got a thousand brave ‘hate crime’ officers

Gun & knife crime? Yeah, that’s just running out of control

I’m @SadiqKhan. I’m clueless”pic.twitter.com/FixJA21xMo","47","656","1.1K","1525672163000","10:49 PM - 6 May 2018","/HandofGOD7/status/993367168791252998","null"
"1556485398-7737","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@blkgunsmattr","Black Guns Matter","“After emancipation large pockets of blacks go to Detroit, Chi, LA, Atl. That’s where gun control followed. Gun control is about people control. If I have the means to defend myself just like the founding father’s did (& you do)...It’s more difficult to control me.” @MAJTOURE","6","37","87","1525260730000","4:32 AM - 2 May 2018","/blkgunsmattr/status/991641494011437057","null"
"1556485398-7387","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@AlanaKStewart","Alana Stewart","It’s shocking that the news media don’t cover this. And Chicago has some of the toughest gun laws in the country. #GunControl #guns https://twitter.com/markdice/status/993694560759906304 …","10","54","170","1525757121000","10:25 PM - 7 May 2018","/AlanaKStewart/status/993723506503307264","null"
"1556485398-7741","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@cleflore23","UR a Smart Ass, Carl","I encourage anyone to vote against any gun control politician, Democrat or Republican. #2A #gunsense #GunControl #gunrightshttps://twitter.com/g0ldengirl9999/status/991531148651220992 …","2","12","21","1525247391000","12:49 AM - 2 May 2018","/cleflore23/status/991585543728304128","null"
"1556485398-7407","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@lindaeyre330","Linda Eyre 🌹 🌻","As a domestic violence survivor, it's horrifying to see this abuser hold a position of power with access to a deadly weapon. Domestic violence is rooted in control. You can see this officers rage surface once his authority was challenged. #DV abusers shouldn't have access to guns","1","14","82","1525733079000","3:44 PM - 7 May 2018","/lindaeyre330/status/993622670439661568","null"
